PEIMS DATA FOR SCHOOL YEAR 2016-2017
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Grade Level Name","Enrollment by Grade Level"
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"MIDDLE SCHOOL","Grade  8",426
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"ELEMENTARY","Pre-kindergarten",28
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"ELEMENTARY","Kindergarten",37
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"ELEMENTARY","Grade  1",40
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"ELEMENTARY","Grade  2",37
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"ELEMENTARY","Grade  3",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"ELEMENTARY","Grade  4",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"ELEMENTARY","Grade  5",38
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"ELEMENTARY","Early Education",11
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"ELEMENTARY","Pre-kindergarten",44
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"ELEMENTARY","Kindergarten",94
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"ELEMENTARY","Grade  1",96
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"ELEMENTARY","Grade  2",70
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"ELEMENTARY","Grade  3",65
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"ELEMENTARY","Grade  4",72
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"ELEMENTARY","Grade  5",79
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"ELEMENTARY","Pre-kindergarten",36
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"ELEMENTARY","Kindergarten",72
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"ELEMENTARY","Grade  1",72
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"ELEMENTARY","Grade  2",72
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"ELEMENTARY","Grade  3",72
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade  4",72
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade  5",72
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade  6",77
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade  7",78
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade  8",78
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade  9",76
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade 10",67
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade 11",58
"2016-2017",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"ELEMENTARY / SECONDARY","Grade 12",56
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY MIDDLE",227901047,"MIDDLE SCHOOL","Grade  6",195
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY MIDDLE",227901047,"MIDDLE SCHOOL","Grade  7",330
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY MIDDLE",227901047,"MIDDLE SCHOOL","Grade  8",342
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"ELEMENTARY","Pre-kindergarten",51
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"ELEMENTARY","Kindergarten",129
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"ELEMENTARY","Grade  1",116
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"ELEMENTARY","Grade  2",142
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"ELEMENTARY","Grade  3",135
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"ELEMENTARY","Grade  4",122
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"ELEMENTARY","Grade  5",133
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"ELEMENTARY","Early Education",6
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"ELEMENTARY","Pre-kindergarten",180
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"ELEMENTARY","Kindergarten",72
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"ELEMENTARY","Grade  1",61
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"ELEMENTARY","Grade  2",74
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"ELEMENTARY","Grade  3",78
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"ELEMENTARY","Grade  4",73
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"ELEMENTARY","Grade  5",73
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"ELEMENTARY","Early Education",7
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"ELEMENTARY","Pre-kindergarten",73
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"ELEMENTARY","Kindergarten",45
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"ELEMENTARY","Grade  1",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"ELEMENTARY","Grade  2",49
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"ELEMENTARY","Grade  3",32
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"ELEMENTARY","Grade  4",51
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"ELEMENTARY","Grade  5",32
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"ELEMENTARY","Pre-kindergarten",57
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"ELEMENTARY","Kindergarten",62
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"ELEMENTARY","Grade  1",78
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"ELEMENTARY","Grade  2",87
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"ELEMENTARY","Grade  3",78
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"ELEMENTARY","Grade  4",72
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"ELEMENTARY","Grade  5",72
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"ELEMENTARY / SECONDARY","Grade  4",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"ELEMENTARY / SECONDARY","Grade  5",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"ELEMENTARY / SECONDARY","Grade  6",5
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"ELEMENTARY / SECONDARY","Grade  7",7
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"ELEMENTARY / SECONDARY","Grade  8",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"ELEMENTARY","Pre-kindergarten",51
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"ELEMENTARY","Kindergarten",28
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"ELEMENTARY","Grade  1",47
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"ELEMENTARY","Grade  2",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"ELEMENTARY","Grade  3",48
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"ELEMENTARY","Grade  4",49
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"ELEMENTARY","Grade  5",39
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"ELEMENTARY","Pre-kindergarten",116
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"ELEMENTARY","Kindergarten",74
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"ELEMENTARY","Grade  1",87
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"ELEMENTARY","Grade  2",101
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"ELEMENTARY","Grade  3",116
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"ELEMENTARY","Grade  4",90
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"ELEMENTARY","Grade  5",82
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"ELEMENTARY","Early Education",5
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"ELEMENTARY","Pre-kindergarten",144
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"ELEMENTARY","Kindergarten",110
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"ELEMENTARY","Grade  1",113
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"ELEMENTARY","Grade  2",120
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"ELEMENTARY","Grade  3",104
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"ELEMENTARY","Grade  4",96
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PADRON EL",227901188,"ELEMENTARY","Grade  5",105
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"ELEMENTARY","Pre-kindergarten",84
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"ELEMENTARY","Kindergarten",54
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"ELEMENTARY","Grade  1",62
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"ELEMENTARY","Grade  2",57
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"ELEMENTARY","Grade  3",67
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"ELEMENTARY","Grade  4",74
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"ELEMENTARY","Grade  5",72
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"MIDDLE SCHOOL","Grade  6",287
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"MIDDLE SCHOOL","Grade  7",336
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"MIDDLE SCHOOL","Grade  8",334
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"MIDDLE SCHOOL","Grade  6",282
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"MIDDLE SCHOOL","Grade  7",305
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"MIDDLE SCHOOL","Grade  8",316
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"ELEMENTARY","Early Education",6
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"ELEMENTARY","Pre-kindergarten",45
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"ELEMENTARY","Kindergarten",95
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"ELEMENTARY","Grade  1",72
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"ELEMENTARY","Grade  2",72
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"ELEMENTARY","Grade  3",66
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"ELEMENTARY","Grade  4",71
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"ELEMENTARY","Grade  5",64
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"ELEMENTARY / SECONDARY","Grade  8",5
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"ELEMENTARY / SECONDARY","Grade  9",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"ELEMENTARY / SECONDARY","Grade  9",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"ELEMENTARY / SECONDARY","Grade 10",6
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"ELEMENTARY","Pre-kindergarten",76
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"ELEMENTARY","Kindergarten",142
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"ELEMENTARY","Grade  1",146
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"ELEMENTARY","Grade  2",159
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"ELEMENTARY","Grade  3",161
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"ELEMENTARY","Grade  4",148
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"ELEMENTARY","Grade  5",148
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"ELEMENTARY","Kindergarten",31
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"ELEMENTARY","Grade  1",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"ELEMENTARY","Grade  2",35
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"ELEMENTARY","Grade  3",41
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"ELEMENTARY","Grade  4",36
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"ELEMENTARY","Grade  5",41
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"ELEMENTARY","Grade  6",23
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"ELEMENTARY","Pre-kindergarten",109
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"ELEMENTARY","Kindergarten",64
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"ELEMENTARY","Grade  1",54
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"ELEMENTARY","Grade  2",79
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"ELEMENTARY","Grade  3",54
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"ELEMENTARY","Grade  4",62
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"ELEMENTARY","Grade  5",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"ELEMENTARY","Early Education",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"ELEMENTARY","Pre-kindergarten",96
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"ELEMENTARY","Kindergarten",84
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"ELEMENTARY","Grade  1",95
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"ELEMENTARY","Grade  2",110
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"ELEMENTARY","Grade  3",114
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"ELEMENTARY","Grade  4",109
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEREZ EL",227901190,"ELEMENTARY","Grade  5",107
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE EL",227904101,"ELEMENTARY","Early Education",8
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE EL",227904101,"ELEMENTARY","Pre-kindergarten",21
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE EL",227904101,"ELEMENTARY","Kindergarten",62
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE EL",227904101,"ELEMENTARY","Grade  1",67
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE EL",227904101,"ELEMENTARY","Grade  2",84
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE EL",227904101,"ELEMENTARY","Grade  3",80
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE EL",227904101,"ELEMENTARY","Grade  4",72
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE EL",227904101,"ELEMENTARY","Grade  5",75
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE H S",227904001,"HIGH SCHOOL","Grade  9",542
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE H S",227904001,"HIGH SCHOOL","Grade 10",544
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE H S",227904001,"HIGH SCHOOL","Grade 11",454
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE H S",227904001,"HIGH SCHOOL","Grade 12",546
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE MIDDLE",227904041,"MIDDLE SCHOOL","Grade  6",281
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE MIDDLE",227904041,"MIDDLE SCHOOL","Grade  7",315
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PFLUGERVILLE MIDDLE",227904041,"MIDDLE SCHOOL","Grade  8",348
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"ELEMENTARY / SECONDARY","Grade  9",17
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"ELEMENTARY / SECONDARY","Grade 10",9
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PHOENIX ACADEMY",227901032,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"ELEMENTARY","Pre-kindergarten",81
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"ELEMENTARY","Kindergarten",81
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"ELEMENTARY","Grade  1",97
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"ELEMENTARY","Grade  2",95
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"ELEMENTARY","Grade  3",90
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"ELEMENTARY","Grade  4",101
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PICKLE EL",227901164,"ELEMENTARY","Grade  5",91
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"ELEMENTARY","Early Education",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PILLOW EL",227901151,"ELEMENTARY","Pre-kindergarten",68
